FeatureSet,Model,Accuracy,F1 Score,AUC
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,XGBoost,0.6991260923845194,0.6309341500765697,0.7844311377245509
ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6766541822721598,0.5908372827804107,0.7528542914171658
ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6928838951310862,0.6328358208955224,0.7776746506986029
ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6554307116104869,0.5619047619047619,0.6441117764471057
ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6754057428214731,0.6176470588235294,0.7615768463073853
ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6928838951310862,0.6132075471698113,0.7806387225548902
ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6691635455680399,0.5718901453957996,0.7495608782435129
ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6891385767790262,0.6198473282442748,0.770499001996008
ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6491885143570537,0.5532591414944356,0.6390751829673985
ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6741573033707865,0.6110283159463488,0.7527910844976713
ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.700374531835206,0.6261682242990654,0.7722554890219561
ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6853932584269663,0.6037735849056604,0.7539188290086494
ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.7153558052434457,0.6555891238670695,0.7910479041916167
ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6354556803995006,0.5408805031446541,0.6221723220226214
ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.686641697877653,0.6303387334315169,0.7587425149700598
ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6903870162297129,0.6160990712074303,0.7809181636726547
InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6878901373283396,0.6006389776357828,0.7533666001330672
InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6903870162297129,0.6276276276276276,0.7730006653359947
InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6329588014981273,0.5476923076923077,0.6292648037258816
InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6853932584269663,0.6294117647058823,0.7668995342648037
InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.7016229712858927,0.6236220472440945,0.7848037258815702
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,Logistic Regression,0.6903870162297129,0.6125,0.7519427811044578
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,Random Forest,0.6941323345817728,0.6270928462709284,0.7756553559547572
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,Decision Tree,0.6479400749063671,0.549520766773163,0.6323386560212907
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,Gradient Boosting,0.6903870162297129,0.6309523809523809,0.7645841650033266
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,XGBoost,0.6791510611735331,0.6015503875968993,0.772581503659348
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,Logistic Regression,0.6816479400749064,0.6009389671361502,0.753166999334664
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,Random Forest,0.7053682896379525,0.6435045317220544,0.7811210911510313
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,Decision Tree,0.6729088639200999,0.5841269841269842,0.6621623419827014
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,Gradient Boosting,0.686641697877653,0.631424375917768,0.7628809048569528
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,XGBoost,0.6941323345817728,0.6224961479198767,0.7772388556220892
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,Logistic Regression,0.6853932584269663,0.594855305466238,0.7515036593479706
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,Random Forest,0.6928838951310862,0.6272727272727273,0.7865003326679973
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,Decision Tree,0.66167290886392,0.578538102643857,0.6559880239520959
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,Gradient Boosting,0.6853932584269663,0.6283185840707964,0.7650099800399202
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,XGBoost,0.6841448189762797,0.6077519379844961,0.7703592814371257
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.6891385767790262,0.6127527216174183,0.7507584830339322
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.6891385767790262,0.6244343891402715,0.7796806387225549
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,Decision Tree,0.6379525593008739,0.5382165605095541,0.6270991350632069
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,Gradient Boosting,0.6803995006242197,0.6201780415430267,0.7571789753825683
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,XGBoost,0.6941323345817728,0.6189735614307932,0.7842581503659348
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,Logistic Regression,0.682896379525593,0.5942492012779552,0.751842980705256
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,Random Forest,0.704119850187266,0.639269406392694,0.7804357950765136
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,Decision Tree,0.6491885143570537,0.554675118858954,0.6355622089155024
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,Gradient Boosting,0.6729088639200999,0.6147058823529412,0.7566866267465069
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,XGBoost,0.6928838951310862,0.615625,0.7799001996007984
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6853932584269663,0.5961538461538461,0.7512375249500998
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.704119850187266,0.6425339366515838,0.7848436460412507
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6379525593008739,0.5382165605095541,0.6282368596141051
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6791510611735331,0.6111951588502269,0.7624517631403859
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6966292134831461,0.6220839813374806,0.7798536260811709
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.6878901373283396,0.6105919003115264,0.7517232202262143
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.7028714107365793,0.6447761194029851,0.7896506986027945
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,Decision Tree,0.6529338327091136,0.5642633228840125,0.645938123752495
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,Gradient Boosting,0.6853932584269663,0.625,0.7633266799733865
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,XGBoost,0.6903870162297129,0.6184615384615385,0.7770192947438457
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,Logistic Regression,0.6853932584269663,0.5987261146496815,0.7515369261477046
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,Random Forest,0.6966292134831461,0.6290076335877862,0.7754890219560878
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,Decision Tree,0.630461922596754,0.5389408099688473,0.6210345974717233
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,Gradient Boosting,0.6766541822721598,0.6151560178306092,0.763053892215569
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,XGBoost,0.7028714107365793,0.6246056782334385,0.7904657351962742
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6941323345817728,0.6129541864139021,0.75292747837658
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.7091136079900124,0.6517189835575485,0.7811743180306054
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6541822721598003,0.5596184419713831,0.6419693945442447
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6779026217228464,0.6205882352941177,0.7605655355954758
MinMaxQuantile+TrendDiff+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6978776529338327,0.6299694189602446,0.7836460412508317
MinMaxQuantile+TrendDiff+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6966292134831461,0.6086956521739131,0.7523486360612109
MinMaxQuantile+TrendDiff+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.704119850187266,0.643609022556391,0.785748502994012
MinMaxQuantile+TrendDiff+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6329588014981273,0.5258064516129032,0.6168130405854957
MinMaxQuantile+TrendDiff+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6741573033707865,0.6167400881057269,0.7601131071190952
MinMaxQuantile+TrendDiff+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6803995006242197,0.6109422492401215,0.773346640053227
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.6803995006242197,0.6,0.7518895542248836
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.6853932584269663,0.625,0.7811443779108449
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Decision Tree,0.6604244694132334,0.5709779179810726,0.6495908183632734
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Gradient Boosting,0.6853932584269663,0.6304985337243402,0.764484364604125
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,XGBoost,0.6816479400749064,0.6034214618973561,0.7655622089155024
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Logistic Regression,0.6891385767790262,0.6078740157480315,0.7519627411842981
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Random Forest,0.6941323345817728,0.6359583952451708,0.773829008649368
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Decision Tree,0.630461922596754,0.5331230283911672,0.6181137724550898
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Gradient Boosting,0.6816479400749064,0.6244477172312224,0.7623286759813706
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,XGBoost,0.7028714107365793,0.6269592476489029,0.7816034597471724
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6903870162297129,0.6050955414012739,0.7524351297405191
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.7053682896379525,0.6467065868263473,0.7837824351297406
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6491885143570537,0.5532591414944356,0.6344710578842314
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6891385767790262,0.6311111111111111,0.7663339986693279
MinMaxQuantile+TrendDiff+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6841448189762797,0.6065318818040435,0.769321357285429
MinMaxQuantile+TrendDiff+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6803995006242197,0.5910543130990416,0.7518562874251496
MinMaxQuantile+TrendDiff+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6953807740324595,0.6369047619047619,0.7852095808383234
MinMaxQuantile+TrendDiff+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.630461922596754,0.5241157556270096,0.6138190286094478
MinMaxQuantile+TrendDiff+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6729088639200999,0.6101190476190477,0.7568063872255488
MinMaxQuantile+TrendDiff+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6841448189762797,0.6089644513137558,0.7647039254823687
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6903870162297129,0.6063492063492063,0.7523885562208915
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.7153558052434457,0.6597014925373135,0.7976813040585495
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6441947565543071,0.5454545454545454,0.6307485029940119
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6779026217228464,0.6172106824925816,0.7606254158349967
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.7016229712858927,0.6351145038167939,0.7833000665335995
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.6853932584269663,0.60625,0.7520958083832336
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.7066167290886392,0.6466165413533834,0.7855455755156353
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Decision Tree,0.6317103620474407,0.5354330708661418,0.6204856952761144
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Gradient Boosting,0.686641697877653,0.6325036603221084,0.761144377910845
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,XGBoost,0.6729088639200999,0.5867507886435331,0.7816899534264803
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Logistic Regression,0.6841448189762797,0.5977742448330684,0.7508516300731869
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Random Forest,0.7078651685393258,0.6517857142857143,0.7808449767132403
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Decision Tree,0.6329588014981273,0.5348101265822784,0.6196806387225549
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Gradient Boosting,0.6741573033707865,0.6144756277695717,0.7578576180971389
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,XGBoost,0.6779026217228464,0.596875,0.7751164337990686
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6853932584269663,0.5987261146496815,0.7509913506320691
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.7091136079900124,0.6485671191553545,0.7915868263473054
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6679151061173533,0.5817610062893082,0.6621423819028609
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6791510611735331,0.6248175182481752,0.7560612109115104
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.704119850187266,0.6291079812206573,0.7833532934131735
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.682896379525593,0.592948717948718,0.7513905522288755
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6891385767790262,0.6278026905829597,0.7795741849634066
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6104868913857678,0.5170278637770898,0.599723885562209
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.682896379525593,0.6231454005934718,0.7571124417831006
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6978776529338327,0.6276923076923077,0.777797737857618
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.686641697877653,0.5996810207336523,0.7514504324683965
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6978776529338327,0.6344410876132931,0.7796939454424485
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6429463171036205,0.5517241379310345,0.6353426480372588
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6816479400749064,0.6298984034833092,0.7561144377910844
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6803995006242197,0.6073619631901841,0.77166999334664
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6766541822721598,0.5882352941176471,0.7516034597471724
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6916354556803995,0.6217457886676876,0.7838356620093148
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6466916354556804,0.5692541856925418,0.6410379241516966
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6779026217228464,0.6205882352941177,0.7609846972721224
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6928838951310862,0.616822429906542,0.768303393213573
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.6928838951310862,0.6144200626959248,0.7523619427811045
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.6916354556803995,0.6329866270430906,0.7751064537591483
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Decision Tree,0.6666666666666666,0.5768621236133122,0.6565801729873586
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Gradient Boosting,0.6891385767790262,0.6300148588410104,0.7680838323353294
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,XGBoost,0.6966292134831461,0.6197183098591549,0.7722421823020624
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Logistic Regression,0.6903870162297129,0.6125,0.7541450432468396
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Random Forest,0.6928838951310862,0.6306306306306306,0.7777910844976713
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Decision Tree,0.6716604244694132,0.580542264752791,0.6583532934131737
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Gradient Boosting,0.6878901373283396,0.6268656716417911,0.7688822355289422
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,XGBoost,0.6978776529338327,0.6253869969040248,0.7777844311377244
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6841448189762797,0.6015748031496063,0.7536526946107784
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6966292134831461,0.6356821589205397,0.7811610113107119
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6666666666666666,0.5795275590551181,0.6555888223552895
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6928838951310862,0.6339285714285714,0.7718629407850964
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.7053682896379525,0.6369230769230769,0.7854890219560878
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6729088639200999,0.5732899022801303,0.7488755821689952
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6891385767790262,0.622154779969651,0.7732667997338657
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6454431960049938,0.5506329113924051,0.6346506986027944
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6791510611735331,0.6146926536731634,0.7538256819693945
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6641697877652933,0.5829457364341085,0.7660545575515635
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6916354556803995,0.6122448979591837,0.7556487025948104
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6903870162297129,0.6298507462686567,0.7744910179640719
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.66167290886392,0.5691573926868044,0.6484963406520292
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6791510611735331,0.6158445440956651,0.7695009980039922
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6941323345817728,0.6177847113884556,0.7789088489687291
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.686641697877653,0.6071987480438185,0.7537458416500332
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6953807740324595,0.6390532544378699,0.7746074517631403
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.682896379525593,0.5981012658227848,0.673107119095143
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6853932584269663,0.6283185840707964,0.7741783100465736
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.686641697877653,0.6059654631083202,0.7710711909514305
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.682896379525593,0.5981012658227848,0.7542182302062542
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6841448189762797,0.6195488721804512,0.785575515635396
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6554307116104869,0.5632911392405063,0.6444710578842315
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6853932584269663,0.6294117647058823,0.7661077844311377
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.7016229712858927,0.6236220472440945,0.7848037258815702
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.6791510611735331,0.5990639625585024,0.7517964071856288
MinMaxQuantile+TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.6903870162297129,0.6320474777448071,0.7798769128409847
